Tarih;Saat;Toplam (MWh);Doßal Gaz;RÅzgar;Linyit;Taü KîmÅr;òthal KîmÅr;Fuel Oil;Jeotermal;Barajlç;Nafta;BiyokÅtle;Akarsu;Dißer
22.03.2021;21:00;36.145,39;11.105,20;4.961,48;4.345,15;138,00;4.451,70;5,80;1.069,20;6.384,64;0,00;613,37;2.692,99;377,86
22.03.2021;22:00;35.329,16;11.073,49;4.856,90;4.415,75;138,00;4.451,70;5,80;1.077,50;5.501,84;0,00;609,41;2.820,81;377,96
22.03.2021;23:00;34.110,65;10.843,06;4.729,70;4.383,65;138,00;4.450,70;5,80;1.058,50;4.869,44;0,00;609,01;2.645,03;377,76
23.03.2021;00:00;31.998,66;9.999,49;4.648,23;4.496,40;138,00;4.446,50;5,80;1.087,50;3.235,54;0,00;601,95;2.934,25;405,00
23.03.2021;01:00;30.394,22;8.699,43;4.406,18;4.498,05;138,00;4.446,50;5,80;1.093,80;3.225,54;0,00;605,15;2.870,57;405,20
23.03.2021;02:00;29.584,00;8.304,25;4.173,20;4.397,65;138,00;4.416,40;5,80;1.097,44;3.188,54;0,00;605,65;2.847,87;409,20
23.03.2021;03:00;28.931,94;8.008,58;4.071,43;4.507,65;138,00;4.169,50;5,80;1.099,80;3.060,54;0,00;606,35;2.855,09;409,20
23.03.2021;04:00;28.818,34;7.889,93;4.265,90;4.547,65;138,00;4.130,20;5,80;1.100,80;2.950,54;0,00;606,35;2.773,97;409,20
23.03.2021;05:00;29.240,35;8.076,55;4.566,72;4.512,40;138,00;4.211,60;5,80;1.102,90;2.884,34;0,00;608,62;2.724,42;409,00
23.03.2021;06:00;29.705,43;8.437,07;4.733,16;4.437,40;138,00;4.256,50;5,80;1.105,60;2.825,44;0,00;609,82;2.746,70;409,94
23.03.2021;07:00;30.955,22;9.051,99;4.922,47;4.384,15;138,00;4.395,70;5,80;1.106,80;3.011,34;0,00;607,32;2.899,92;431,73
23.03.2021;08:00;35.392,66;10.956,10;5.067,60;4.449,15;138,00;4.484,70;5,80;1.106,50;5.025,44;0,00;598,36;3.087,23;473,78
23.03.2021;09:00;38.571,75;11.589,16;5.413,61;4.457,55;138,00;4.487,70;5,80;1.100,90;7.084,94;0,00;601,83;3.186,66;505,60
23.03.2021;10:00;39.526,22;11.812,08;5.482,80;4.460,15;138,00;4.487,70;5,80;1.095,30;7.708,74;0,00;603,08;3.199,11;533,46
23.03.2021;11:00;40.181,29;11.750,66;5.699,89;4.458,07;138,00;4.487,70;5,80;1.088,20;8.149,44;0,00;604,34;3.237,79;561,40
23.03.2021;12:00;39.060,82;11.761,38;5.926,62;4.312,15;138,00;4.486,70;5,80;1.083,80;7.077,64;0,00;607,74;3.089,07;571,92
23.03.2021;13:00;39.423,37;11.806,64;6.137,04;4.289,65;138,00;4.460,70;5,80;1.070,89;7.148,64;0,00;607,17;3.178,41;580,43
23.03.2021;14:00;39.959,94;11.811,44;6.434,96;4.266,15;138,00;4.462,70;5,80;1.065,50;7.401,44;0,00;601,54;3.197,93;574,48
23.03.2021;15:00;39.586,69;11.814,62;6.725,82;4.272,15;138,00;4.461,70;5,80;1.059,00;6.653,84;0,00;595,73;3.308,33;551,70
23.03.2021;16:00;39.491,70;11.779,36;6.859,53;4.265,45;138,00;4.460,70;5,80;1.053,60;6.446,54;0,00;596,93;3.357,07;528,72
23.03.2021;17:00;39.300,08;11.795,54;6.912,49;4.218,34;126,00;4.459,70;5,80;1.065,64;6.251,54;0,00;602,88;3.389,81;472,34
23.03.2021;18:00;39.101,18;11.879,42;6.982,05;4.265,42;126,00;4.461,70;5,80;1.072,34;5.777,04;0,00;602,09;3.506,99;422,33
23.03.2021;19:00;39.722,45;11.864,19;6.954,81;4.195,45;122,00;4.484,70;5,80;1.083,94;6.496,04;0,00;601,42;3.502,10;412,00
23.03.2021;20:00;38.414,01;11.682,94;6.807,10;4.187,45;138,00;4.485,70;5,80;1.097,44;5.477,04;0,00;595,42;3.531,62;405,50
23.03.2021;21:00;37.166,28;11.011,80;6.784,08;4.215,45;133,00;4.485,70;5,80;1.103,14;4.937,04;0,00;591,06;3.492,21;407,00
23.03.2021;22:00;35.567,57;9.022,79;6.685,95;4.169,45;138,00;4.427,70;5,80;1.108,54;5.170,54;0,00;593,66;3.837,04;408,10
23.03.2021;23:00;34.247,06;8.256,00;6.464,58;4.144,45;138,00;4.427,70;5,80;1.111,94;5.033,84;0,00;594,66;3.661,59;408,50
24.03.2021;00:00;31.881,36;8.329,97;6.454,98;4.081,40;126,00;4.405,20;5,80;1.130,24;2.265,55;0,00;592,91;4.079,01;410,30
24.03.2021;01:00;29.731,60;6.941,89;6.184,01;4.051,40;122,00;4.205,20;5,80;1.132,74;2.145,10;0,00;593,81;3.939,55;410,10
24.03.2021;02:00;29.285,39;6.517,50;6.006,21;4.061,40;138,00;4.150,40;5,80;1.135,64;2.220,10;0,00;598,01;4.042,33;410,00
24.03.2021;03:00;28.767,44;6.419,44;5.815,81;4.046,40;138,00;4.006,70;5,80;1.137,84;2.213,10;0,00;587,11;3.988,24;409,00
24.03.2021;04:00;28.608,51;6.342,14;5.503,08;4.026,40;138,00;4.217,80;5,80;1.141,04;2.269,10;0,00;586,91;3.969,24;409,00
24.03.2021;05:00;29.203,36;7.050,22;5.121,06;4.076,45;138,00;4.402,70;5,80;1.144,24;2.396,95;0,00;582,88;3.875,96;409,10
24.03.2021;06:00;29.895,65;7.603,01;4.896,98;4.074,90;138,00;4.678,20;5,80;1.145,44;2.420,85;0,00;581,47;3.942,18;408,82
24.03.2021;07:00;31.043,91;8.429,36;4.542,00;4.179,25;138,00;5.021,30;5,80;1.145,14;2.520,10;0,00;581,17;4.049,88;431,91
24.03.2021;08:00;35.608,72;10.758,03;4.284,54;4.188,55;138,00;5.081,60;5,80;1.143,24;4.926,15;0,00;581,01;4.014,56;487,24
24.03.2021;09:00;38.700,80;11.645,88;4.218,47;4.330,47;138,00;4.993,60;5,80;1.136,84;6.977,51;0,00;585,08;4.122,16;546,99
24.03.2021;10:00;39.296,64;11.682,39;4.076,11;4.258,57;138,00;4.983,60;5,80;1.123,94;7.776,05;0,00;587,28;4.075,53;589,37
24.03.2021;11:00;39.925,48;11.729,30;3.833,62;4.261,87;131,00;4.983,60;5,80;1.111,74;8.555,05;0,00;587,67;4.110,55;615,28
24.03.2021;12:00;38.430,09;11.615,90;3.623,16;4.172,55;128,00;4.982,60;5,80;1.104,24;7.519,75;0,00;599,03;4.059,06;620,00
24.03.2021;13:00;38.672,29;11.544,80;3.518,70;4.237,05;138,00;4.982,60;5,80;1.093,64;7.855,65;0,00;597,61;4.074,36;624,08
24.03.2021;14:00;39.287,16;11.404,35;3.793,39;4.213,65;138,00;4.988,60;5,80;1.087,14;8.364,15;0,00;597,66;4.093,11;601,31
24.03.2021;15:00;38.663,18;11.315,05;4.201,67;4.077,59;138,00;4.752,60;5,80;1.085,34;7.823,65;0,00;588,29;4.106,48;568,71
24.03.2021;16:00;39.332,76;11.574,82;4.578,71;4.082,60;138,00;4.971,60;5,80;1.089,64;7.677,25;0,00;591,51;4.090,36;532,47
24.03.2021;17:00;39.244,18;11.348,12;4.815,95;4.099,65;138,00;4.981,60;5,80;1.094,44;7.626,55;0,00;593,70;4.065,58;474,79
24.03.2021;18:00;38.790,40;11.560,02;4.827,62;4.072,50;138,00;4.982,60;5,80;1.104,74;6.934,55;0,00;591,20;4.150,63;422,74
24.03.2021;19:00;39.505,14;11.573,77;4.649,00;4.092,65;138,00;5.071,60;5,80;1.115,44;7.708,05;0,00;591,68;4.150,65;408,50
24.03.2021;20:00;38.822,66;11.724,00;4.562,94;4.118,65;138,00;5.072,60;5,80;1.125,34;6.956,45;0,00;589,92;4.119,66;409,30
24.03.2021;21:00;37.439,40;10.956,11;4.583,72;4.026,71;138,00;5.082,60;5,80;1.123,20;6.526,95;0,00;584,91;4.002,50;408,90
24.03.2021;22:00;36.460,83;10.962,53;4.565,59;4.026,35;138,00;5.113,60;5,80;1.137,34;5.600,25;0,00;587,72;3.914,75;408,90
24.03.2021;23:00;34.572,03;10.069,17;4.443,34;4.069,65;138,00;5.077,60;5,80;1.140,04;4.822,20;0,00;581,56;3.815,27;409,40
